date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:27:48	31000/31000	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Feb%202019%2005:13:56%20GMT	https://www.theborneopost.com/wp-content/themes/smart-mag/css/fontawesome/css/font-awesome.min.css?ver=3.2.0	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/themes/smart-mag/css/fontawesome/css/font-awesome.min55a0.css	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:48	0/0	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Sep%202024%2008:46:57%20GMT	https://www.theborneopost.com/wp-content/plugins/simple-social-buttons/assets/js/frontend-blocks.js?ver=5.3.1	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/plugins/simple-social-buttons/assets/js/frontend-blocks7923.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:49	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202024%2006:37:46%20GMT	https://www.theborneopost.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:49	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Oct%202024%2006:37:46%20GMT	https://www.theborneopost.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:49	5596/5596	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Sep%202024%2008:46:57%20GMT	https://www.theborneopost.com/wp-content/plugins/simple-social-buttons/assets/js/front.js?ver=5.3.1	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/plugins/simple-social-buttons/assets/js/front7923.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:49	1138/1138	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266436d30-472%22	https://cdn.izooto.com/scripts/46b74e9814507b12b6584d775d8f0b4cb449d57f.js	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/cdn.izooto.com/scripts/46b74e9814507b12b6584d775d8f0b4cb449d57f.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:50	107118/107118	---M--	200	added ('OK')	text/javascript	etag:69%20/%2020066%20/%20m202412030101%20/%20config-hash:%2010027662801500394408	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:50	3698/3698	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Feb%202021%2009:19:09%20GMT	https://www.theborneopost.com/newsimages/2021/02/logo.png	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/newsimages/2021/02/logo.png	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:56	24442/24442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jan%202023%2005:18:27%20GMT	https://www.theborneopost.com/newsimages/2023/01/Epaper-Subscribe-320X100-BP-yellow.jpeg	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/newsimages/2023/01/Epaper-Subscribe-320X100-BP-yellow.jpg	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:27:58	28456/28456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Aug%202024%2003:02:18%20GMT	https://www.theborneopost.com/newsimages/2024/08/KROOM-enews-Eng.jpg	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/newsimages/2024/08/KROOM-enews-Eng.jpg	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:08	191008/191008	---M--	200	added ('OK')	text/javascript	etag:11060918737078548163	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	468/468	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Aug%202022%2003:12:03%20GMT	https://www.theborneopost.com/wp-content/plugins/wp-google-search/assets/js/google_cse_v2.js?ver=1	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/plugins/wp-google-search/assets/js/google_cse_v268b3.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	336/336	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2006%20Aug%202019%2004:27:38%20GMT	https://www.theborneopost.com/wp-content/plugins/automatic-copyright-year/script.js?ver=1.0	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/plugins/automatic-copyright-year/script5152.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	55768/55768	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2015%20May%202021%2004:28:05%20GMT	https://www.theborneopost.com/wp-content/themes/smart-mag/js/bunyad-theme.js?ver=3.2.0	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/themes/smart-mag/js/bunyad-theme55a0.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	741589/741589	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jul%202024%2011:10:00%20GMT	https://www.theborneopost.com/newsimages/2024/07/joniston-1.jpg	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/newsimages/2024/07/joniston-1.jpg	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	21638/21638	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Feb%202019%2005:13:56%20GMT	https://www.theborneopost.com/wp-content/themes/smart-mag/js/jquery.flexslider-min.js?ver=3.2.0	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/themes/smart-mag/js/jquery.flexslider-min55a0.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	4239/4239	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Feb%202019%2005:13:56%20GMT	https://www.theborneopost.com/wp-content/themes/smart-mag/js/jquery.sticky-sidebar.min.js?ver=3.2.0	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/themes/smart-mag/js/jquery.sticky-sidebar.min55a0.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:28:09%20GMT	https://www.theborneopost.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:10	8729/8729	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2009%20Dec%202024%2017:28:09%20GMT	https://www.theborneopost.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/f9063374b04d/main.js?	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/f9063374b04d/maind41d.js	(from https://www.theborneopost.com/2024/07/08/pbs-confident-in-retaining-kiulu-kundasang-tandek-seats/)
01:28:10	186/186	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Feb%202019%2005:13:56%20GMT	https://www.theborneopost.com/wp-content/themes/smart-mag/images/ie8-slider-overlay.png	C:/My%20Web%20Sites/PBS%20confident%20in%20retaining%20Kiulu,%20Kundasang,%20Tandek%20seats/www.theborneopost.com/wp-content/themes/smart-mag/images/ie8-slider-overlay.png	(from https://www.theborneopost.com/wp-content/themes/smart-mag/style.css?ver=3.2.0)
